,Regiao,UF,CNAE,Atendida,CodAssunto,SexoConsumidor,FaixaEtaria,CEP,InscritoDAU
11858,Sudeste,SP,4744099.0,1,124.0,M,4,7600000.0,0
11860,Sudeste,SP,4652400.0,0,101.0,M,2,1314010.0,1
11861,Sudeste,SP,6120501.0,0,187.0,M,5,1416001.0,1
11863,Sudeste,SP,6511101.0,1,69.0,M,3,2846130.0,0
11864,Centro-oeste,GO,3101200.0,1,122.0,F,4,75860000.0,0
11865,Centro-oeste,GO,4512902.0,0,76.0,F,4,74860000.0,0
11866,Centro-oeste,GO,3600601.0,0,183.0,F,5,75860000.0,1
11867,Sudeste,SP,6422100.0,0,54.0,F,5,13232110.0,1
11868,Sudeste,SP,6422100.0,0,54.0,F,7,13230000.0,0
11871,Sudeste,SP,8211300.0,0,62.0,F,3,13230390.0,0
11873,Sudeste,SP,8211300.0,0,96.0,F,3,13236180.0,1
11874,Sudeste,SP,7119701.0,0,81.0,M,7,13230000.0,0
11876,Centro-oeste,MT,4753900.0,1,94.0,F,5,78580000.0,0
11877,Centro-oeste,MT,2751100.0,1,94.0,F,5,78580000.0,1
11878,Centro-oeste,MT,3600601.0,1,183.0,F,4,78580000.0,1
11880,Centro-oeste,MT,6511101.0,1,282.0,M,5,78556054.0,0
11881,Centro-oeste,MT,4789099.0,1,101.0,M,3,78850000.0,0
11884,Centro-oeste,MT,8532500.0,1,233.0,M,4,78850000.0,1
11885,Centro-oeste,MT,4781400.0,1,55.0,M,5,78850000.0,0
11886,Centro-oeste,MT,7020400.0,1,54.0,M,3,78850000.0,0
11887,Centro-oeste,MT,8532500.0,1,233.0,M,2,78700000.0,0
11888,Centro-oeste,MT,8532500.0,0,233.0,F,2,78700000.0,0
11889,Centro-oeste,MT,8532500.0,1,236.0,F,2,78710410.0,0
11890,Centro-oeste,MT,8532500.0,1,76.0,F,4,78700000.0,0
11891,Centro-oeste,MT,4713001.0,1,132.0,M,2,78700000.0,0
11892,Centro-oeste,MT,5819100.0,0,236.0,F,2,78700000.0,1
11893,Sudeste,SP,6619399.0,0,57.0,F,5,5782370.0,0
11894,Sudeste,SP,6120501.0,1,186.0,F,4,1202002.0,1
11895,Sudeste,SP,6190699.0,1,186.0,F,4,4130080.0,0
11896,Sudeste,SP,4744099.0,0,254.0,F,3,4369000.0,0
11897,Centro-oeste,GO,6120501.0,1,187.0,F,7,75680543.0,1
11898,Centro-oeste,GO,6421200.0,0,53.0,M,3,75690000.0,0
11899,Centro-oeste,GO,6421200.0,0,53.0,F,3,75690000.0,0
11900,Centro-oeste,GO,8424800.0,1,76.0,M,2,75690000.0,0
11905,Centro-oeste,GO,8291100.0,1,101.0,M,2,75680152.0,0
11906,Centro-oeste,GO,7490104.0,1,101.0,M,2,75680152.0,0
11908,Centro-oeste,GO,9430800.0,1,69.0,M,5,75680270.0,0
11909,Centro-oeste,GO,2640000.0,1,187.0,M,6,75000000.0,1
11910,Centro-oeste,GO,4789008.0,1,187.0,M,6,75000000.0,0
11911,Centro-oeste,GO,4651601.0,1,101.0,M,4,75053500.0,0
11912,Centro-oeste,GO,4649402.0,1,101.0,M,4,75053500.0,0
11920,Sul,SC,9603304.0,1,181.0,F,4,89295000.0,0
11921,Centro-oeste,GO,4110700.0,0,84.0,F,3,75860000.0,0
11922,Centro-oeste,GO,3514000.0,0,185.0,M,3,75860000.0,1
11923,Centro-oeste,GO,3600601.0,0,183.0,F,4,75860000.0,1
11924,Centro-oeste,GO,3600601.0,0,183.0,M,6,75860000.0,1
11925,Centro-oeste,GO,4713001.0,1,55.0,M,6,75860000.0,1
11926,Centro-oeste,GO,6436100.0,1,55.0,M,6,75860000.0,0
11930,Centro-oeste,GO,3600601.0,0,183.0,F,5,75860000.0,1
11931,Centro-oeste,GO,4751201.0,0,236.0,M,2,75860000.0,1
11932,Centro-oeste,GO,3514000.0,0,185.0,M,7,75860000.0,1
11933,Centro-oeste,GO,3514000.0,0,185.0,M,7,75860000.0,0
11935,Norte,RO,4652400.0,1,101.0,F,3,76940000.0,1
11937,Centro-oeste,GO,6423900.0,1,54.0,M,6,75860000.0,1
11938,Centro-oeste,GO,6422100.0,0,53.0,F,5,75860000.0,1
11939,Centro-oeste,GO,6423900.0,0,53.0,M,2,75550000.0,1
11943,Sudeste,MG,8541400.0,1,236.0,M,2,38057590.0,1
11944,Sudeste,MG,4511101.0,1,129.0,F,3,38055600.0,0
11945,Sudeste,MG,8599699.0,0,236.0,M,5,38050390.0,0
11946,Sudeste,MG,6110801.0,1,187.0,M,4,38081505.0,0
11949,Sudeste,MG,5510801.0,1,245.0,M,1,38051104.0,0
11955,Norte,RO,3514000.0,1,185.0,F,3,76980000.0,0
11956,Norte,RO,6431000.0,1,54.0,F,4,76900000.0,1
11958,Sudeste,ES,4754701.0,1,96.0,M,4,29211114.0,0
11959,Sudeste,ES,2621300.0,1,96.0,M,4,29211114.0,1
11962,Nordeste,RN,4649402.0,1,95.0,M,5,59104080.0,0
11963,Nordeste,RN,4713001.0,0,95.0,F,3,59014210.0,1
11964,Nordeste,RN,2640000.0,0,95.0,F,3,59014210.0,1
11965,Nordeste,RN,6512000.0,0,95.0,F,3,59014210.0,0
11966,Nordeste,RN,6512000.0,1,96.0,F,7,59030420.0,0
11967,Nordeste,RN,4713001.0,1,96.0,F,7,59030420.0,1
11968,Nordeste,RN,6622300.0,1,96.0,F,7,59030420.0,0
11969,Nordeste,RN,4672900.0,1,124.0,M,6,59129310.0,0
11970,Sudeste,SP,6462000.0,1,103.0,F,2,4117150.0,0
11971,Sudeste,SP,6422100.0,1,74.0,M,3,4314000.0,0
11972,Sudeste,SP,5310501.0,0,182.0,F,4,4915170.0,0
11974,Sudeste,SP,6512000.0,1,69.0,M,3,8490480.0,1
11975,Sudeste,SP,6511101.0,0,76.0,F,4,5656020.0,1
11976,Sudeste,SP,6462000.0,1,100.0,M,5,5036170.0,0
11978,Sudeste,SP,8599604.0,0,286.0,F,6,8080165.0,0
11979,Sudeste,SP,4781400.0,1,132.0,M,3,14230000.0,0
11982,Sudeste,MG,6511101.0,1,79.0,F,6,38000000.0,1
11983,Sudeste,MG,6422100.0,1,79.0,F,6,38000000.0,1
11984,Sudeste,MG,4652400.0,1,101.0,F,2,38022150.0,1
11985,Sudeste,MG,4652400.0,1,101.0,F,2,38065320.0,1
11986,Sudeste,SP,6462000.0,1,288.0,M,5,5815150.0,0
11987,Sudeste,SP,6110801.0,1,186.0,F,7,3904060.0,1
11988,Sudeste,SP,2829199.0,1,97.0,F,5,8235350.0,1
11990,Sudeste,SP,9430800.0,1,76.0,F,6,1217000.0,0
11991,Sudeste,SP,6424703.0,0,76.0,F,4,4119080.0,0
11992,Sudeste,SP,6436100.0,0,73.0,F,5,6810250.0,0
11996,Sul,SC,6120501.0,1,186.0,M,6,88818262.0,1
11997,Sul,SC,8532500.0,0,236.0,M,2,88809425.0,0
11999,Sul,SC,1412602.0,1,144.0,F,3,88804320.0,0
12000,Sul,SC,4754701.0,1,120.0,F,5,88805100.0,0
12001,Sul,SC,4782201.0,1,132.0,F,7,88801100.0,0
12003,Sul,SC,6512000.0,1,69.0,F,6,88805210.0,0
12004,Sul,SC,4711301.0,1,140.0,F,6,88813060.0,0
12005,Sul,SC,6422100.0,1,53.0,M,7,89254810.0,0
12006,Centro-oeste,MT,4753900.0,1,101.0,M,3,78700000.0,0
12007,Centro-oeste,MT,6423900.0,1,53.0,F,4,78745638.0,0
12019,Sudeste,ES,2751100.0,0,93.0,F,4,29900000.0,0
12021,Sudeste,SP,8599601.0,0,264.0,F,3,5735030.0,0
12022,Sudeste,SP,6436100.0,0,63.0,M,5,4855010.0,0
12023,Sudeste,SP,3600601.0,0,183.0,F,4,2560230.0,0
12024,Sudeste,SP,8291100.0,1,134.0,F,3,3122000.0,0
12025,Sudeste,SP,4753900.0,0,93.0,F,4,4156090.0,1
12026,Sudeste,SP,4649499.0,1,96.0,M,3,1308010.0,0
12027,Sudeste,SP,6120501.0,1,187.0,F,3,5335060.0,1
12029,Sudeste,SP,6436100.0,1,54.0,F,7,4003001.0,0
12030,Sudeste,SP,4651601.0,1,101.0,M,3,2421010.0,0
12031,Centro-oeste,MT,6821801.0,1,81.0,M,3,78700000.0,0
12032,Centro-oeste,MT,6422100.0,1,54.0,M,3,78731204.0,1
12033,Centro-oeste,MT,6422100.0,1,54.0,M,4,78734508.0,0
12034,Centro-oeste,MT,7490104.0,1,88.0,M,3,78700494.0,0
12035,Centro-oeste,MT,6422100.0,1,54.0,M,3,78715732.0,0
12036,Centro-oeste,MT,7490104.0,1,54.0,M,3,78715732.0,0
12037,Centro-oeste,MT,6120501.0,1,279.0,F,4,78715802.0,1
12039,Sudeste,SP,6436100.0,1,55.0,F,2,3728010.0,0
12040,Sudeste,RJ,3514000.0,1,185.0,M,7,27925290.0,1
12041,Sudeste,RJ,6511101.0,0,101.0,F,3,27943670.0,1
12042,Sudeste,RJ,5310501.0,0,182.0,F,7,27963502.0,0
12043,Sudeste,RJ,6120501.0,1,186.0,F,5,27936110.0,1
12045,Sudeste,RJ,3514000.0,0,185.0,F,4,27915190.0,1
12046,Sudeste,RJ,3600601.0,1,183.0,F,7,25540520.0,1
12047,Sudeste,RJ,1811302.0,0,54.0,F,6,22241290.0,0
12048,Sudeste,RJ,6911701.0,0,76.0,F,5,21765020.0,0
12049,Sudeste,RJ,6422100.0,1,53.0,M,6,21510260.0,1
12051,Sudeste,RJ,6423900.0,0,53.0,M,6,28360000.0,0
12052,Centro-oeste,GO,9430800.0,1,76.0,M,7,75682158.0,0
12053,Centro-oeste,GO,4751201.0,1,279.0,M,5,75686108.0,0
12054,Centro-oeste,GO,6512000.0,1,101.0,F,2,75689720.0,0
12055,Centro-oeste,GO,4753900.0,1,101.0,F,2,75689720.0,0
12056,Centro-oeste,GO,4711301.0,1,122.0,F,2,75696121.0,0
12057,Centro-oeste,GO,4761003.0,1,122.0,F,2,75696121.0,0
12059,Centro-oeste,GO,9430800.0,1,76.0,F,5,75689123.0,0
12060,Sudeste,SP,4647802.0,1,106.0,F,2,6730000.0,0
12062,Sudeste,SP,6110801.0,1,186.0,M,5,15785000.0,1
12063,Sudeste,SP,7020400.0,0,62.0,F,6,8021020.0,0
12065,Sudeste,SP,6120501.0,0,187.0,M,5,8121007.0,1
12066,Sudeste,SP,5111100.0,0,276.0,M,3,2181010.0,0
12068,Sudeste,SP,6436100.0,0,63.0,M,7,8253000.0,0
12069,Sudeste,SP,6512000.0,0,66.0,F,5,2279060.0,1
12070,Sudeste,SP,4761001.0,0,106.0,M,4,5266040.0,0
12071,Sudeste,SP,4753900.0,0,79.0,M,6,8615060.0,0
12072,Sudeste,SP,6613400.0,1,55.0,F,5,4855480.0,0
12073,Sudeste,SP,6422100.0,0,53.0,M,6,2243070.0,0
12074,Sudeste,RJ,4789007.0,1,288.0,M,6,27913370.0,0
12075,Sudeste,RJ,8291100.0,1,288.0,M,6,27913370.0,0
12076,Sudeste,RJ,6423900.0,1,53.0,F,5,27915060.0,1
12077,Sudeste,RJ,4761001.0,0,236.0,M,5,27910080.0,0
12078,Sudeste,RJ,2632900.0,0,101.0,M,4,27963712.0,0
12079,Sudeste,RJ,6422100.0,0,54.0,F,2,27966850.0,0
12081,Sudeste,RJ,6422100.0,0,63.0,F,6,27963564.0,0
12082,Sudeste,RJ,3514000.0,1,185.0,F,5,27943350.0,1
12083,Sudeste,RJ,6422100.0,1,53.0,F,4,27971950.0,0
12085,Sudeste,RJ,2759799.0,1,97.0,M,6,27998000.0,0
12089,Sudeste,RJ,4541203.0,1,89.0,M,4,27946040.0,0
12090,Sudeste,RJ,4649402.0,0,102.0,F,5,27900050.0,1
12091,Sudeste,RJ,1830001.0,1,91.0,M,4,27971621.0,1
12092,Sudeste,RJ,4652400.0,1,91.0,M,4,27971621.0,0
12093,Sudeste,RJ,6422100.0,0,63.0,F,6,27946050.0,0
12094,Sudeste,RJ,4929901.0,1,279.0,F,7,27901000.0,1
12095,Sudeste,RJ,3701100.0,1,183.0,M,6,27920230.0,0
12096,Sudeste,RJ,3600601.0,1,183.0,M,6,27920230.0,1
12097,Sudeste,RJ,6422100.0,0,53.0,M,6,27971320.0,1
12102,Centro-oeste,GO,5310501.0,1,101.0,F,5,75860000.0,0
12103,Centro-oeste,GO,2640000.0,1,101.0,F,5,75860000.0,1
12104,Centro-oeste,GO,4753900.0,1,101.0,F,5,75860000.0,0
12105,Centro-oeste,GO,2640000.0,1,101.0,F,3,75860000.0,1
12106,Centro-oeste,GO,4753900.0,1,101.0,F,3,75860000.0,0
12107,Centro-oeste,GO,4753900.0,0,144.0,M,2,75860000.0,1
12108,Sudeste,RJ,6613400.0,0,54.0,F,5,27970280.0,0
12109,Sudeste,RJ,4672900.0,0,117.0,M,6,27971260.0,0
12111,Sudeste,RJ,3514000.0,1,185.0,F,5,27901000.0,1
12112,Sudeste,RJ,9430800.0,1,261.0,M,6,27945740.0,0
12113,Sudeste,RJ,4789099.0,0,120.0,M,3,27947200.0,0
12115,Sudeste,RJ,4922102.0,1,276.0,M,2,27900000.0,1
12116,Sudeste,SP,6511101.0,1,282.0,M,6,13386094.0,1
12117,Sudeste,SP,7911200.0,1,276.0,M,5,13385324.0,0
12118,Sudeste,SP,8550302.0,0,233.0,F,3,13382192.0,0
12119,Sudeste,SP,4921301.0,0,157.0,M,5,13386044.0,0
12120,Nordeste,CE,6422100.0,0,54.0,F,2,63050760.0,1
12121,Nordeste,CE,6120501.0,0,187.0,M,4,63010020.0,1
12122,Nordeste,CE,6613400.0,1,54.0,F,4,63022209.0,0
12128,Nordeste,RN,6422100.0,1,53.0,M,5,59056020.0,1
12132,Sudeste,SP,6462000.0,1,122.0,M,4,8490100.0,0
12133,Sudeste,SP,5310501.0,0,182.0,M,3,6140040.0,1
12134,Sudeste,SP,4761001.0,0,106.0,F,3,7173010.0,0
12136,Sudeste,SP,5111100.0,1,276.0,F,5,2053002.0,0
12137,Sudeste,SP,4511101.0,0,131.0,F,5,5048040.0,0
12138,Sudeste,SP,6462000.0,1,122.0,F,2,8340320.0,0
12140,Nordeste,RN,8299799.0,0,54.0,F,4,59071030.0,0
12141,Nordeste,RN,7911200.0,1,157.0,M,2,59063350.0,0
12142,Nordeste,RN,5111100.0,1,157.0,M,2,59063350.0,0
12145,Norte,RO,3514000.0,0,185.0,M,3,76805764.0,0
12149,Norte,RO,6110801.0,1,187.0,F,5,76860890.0,1
12150,Norte,RO,4649402.0,0,187.0,F,2,76900000.0,1
12151,Centro-oeste,GO,9511800.0,1,92.0,F,3,75063471.0,1
12152,Centro-oeste,GO,2751100.0,1,92.0,F,3,75063471.0,0
12155,Centro-oeste,GO,9521500.0,1,249.0,F,3,75000000.0,1
12159,Norte,RO,6550200.0,1,55.0,F,5,76800000.0,0
12161,Nordeste,RN,6120599.0,0,63.0,F,4,59146255.0,0
12162,Nordeste,RN,5111100.0,0,76.0,M,5,59106040.0,0
12163,Nordeste,RN,6512000.0,1,282.0,M,1,59125090.0,0
12164,Nordeste,RN,6431000.0,1,55.0,F,6,59120050.0,0
12165,Nordeste,RN,6422100.0,1,55.0,F,6,59120050.0,0
12166,Nordeste,RN,4789099.0,1,249.0,M,2,59054250.0,0
12167,Nordeste,RN,4652400.0,1,249.0,M,2,59054250.0,1
12168,Nordeste,RN,9512600.0,1,249.0,M,2,59054250.0,0
12170,Nordeste,RN,6431000.0,0,54.0,F,5,59146650.0,0
12171,Nordeste,RN,6512000.0,0,101.0,M,1,59147480.0,0
12172,Sudeste,SP,4753900.0,0,54.0,M,2,8190530.0,1
12173,Sudeste,SP,6422100.0,0,54.0,F,6,3715030.0,0
12174,Sudeste,SP,4110700.0,0,82.0,M,5,3951220.0,0
12175,Sudeste,SP,6422100.0,0,54.0,F,7,4006050.0,1
12176,Sudeste,SP,6423900.0,0,54.0,F,5,4845120.0,1
12177,Sudeste,SP,4751201.0,1,102.0,M,3,14801722.0,0
12178,Sudeste,SP,6423900.0,0,53.0,F,5,11740000.0,1
12179,Sudeste,SP,6209100.0,1,102.0,F,2,4508000.0,0
12180,Sudeste,SP,6422100.0,1,53.0,M,6,5850210.0,1
12181,Sudeste,SP,6512000.0,0,69.0,F,3,3728210.0,0
12182,Sudeste,SP,6110801.0,0,187.0,M,6,15703302.0,1
12184,Nordeste,RN,4781400.0,0,101.0,M,5,59052080.0,0
12185,Nordeste,RN,2631100.0,0,101.0,M,5,59052080.0,0
12186,Nordeste,RN,6110801.0,0,76.0,F,6,59072150.0,0
12187,Nordeste,RN,3104700.0,0,122.0,M,3,59131770.0,1
12190,Nordeste,RN,9521500.0,1,94.0,F,5,59131360.0,0
12191,Nordeste,RN,2751100.0,1,94.0,F,5,59131360.0,1
12192,Sudeste,MG,4713001.0,1,91.0,M,5,38081500.0,0
12193,Sudeste,MG,6422100.0,1,53.0,F,6,38010350.0,0
12195,Sudeste,SP,6470101.0,1,62.0,M,5,5358090.0,0
12196,Sudeste,SP,6511101.0,0,69.0,F,4,3616010.0,1
12197,Sudeste,SP,2640000.0,1,96.0,F,5,4072010.0,1
12198,Sudeste,SP,6613400.0,0,54.0,M,4,8508170.0,0
12199,Sudeste,SP,3101200.0,0,123.0,F,4,4404120.0,0
12200,Sudeste,SP,3600601.0,1,185.0,F,7,5815095.0,0
12201,Sudeste,SP,6422100.0,0,53.0,F,5,2951000.0,0
12203,Sudeste,SP,6422100.0,0,76.0,F,6,5890000.0,1
12204,Nordeste,RN,4782201.0,1,55.0,F,3,59010440.0,0
12205,Nordeste,RN,6431000.0,0,55.0,F,6,59012060.0,0
12206,Nordeste,RN,4711301.0,0,55.0,F,6,59012060.0,0
12208,Sudeste,ES,8599603.0,0,76.0,M,3,29901270.0,0
12209,Sudeste,ES,7490104.0,1,76.0,F,7,29908040.0,0
12210,Sudeste,ES,2751100.0,0,94.0,F,5,29902030.0,1
12211,Sudeste,ES,6422100.0,0,76.0,F,7,29903202.0,1
12212,Sudeste,ES,4754701.0,0,102.0,M,4,29906865.0,0
12213,Sudeste,ES,2621300.0,0,102.0,M,4,29906865.0,0
12214,Sudeste,ES,4530703.0,0,89.0,M,4,29900000.0,0
12215,Sudeste,SP,6493000.0,0,56.0,F,2,4942110.0,0
12216,Sudeste,SP,4774100.0,0,215.0,F,4,12308500.0,0
12217,Sudeste,SP,4511101.0,0,131.0,M,3,4313002.0,0
12218,Sudeste,SP,4321500.0,1,249.0,F,3,1135020.0,0
12219,Sudeste,SP,5310501.0,0,182.0,M,4,6824240.0,0
12220,Sudeste,SP,6422100.0,0,53.0,F,7,8246080.0,0
12221,Sudeste,SP,6422100.0,0,76.0,F,6,5792050.0,0
12222,Centro-oeste,GO,4753900.0,1,101.0,F,2,75860000.0,0
12223,Centro-oeste,GO,2622100.0,1,101.0,F,2,75860000.0,0
12224,Centro-oeste,GO,2063100.0,1,135.0,F,3,75860000.0,1
12225,Norte,RO,7911200.0,1,276.0,M,7,76870000.0,0
12226,Norte,RO,5111100.0,1,276.0,M,7,76870000.0,0
12228,Norte,RO,8291100.0,1,81.0,F,2,76876236.0,0
12229,Norte,RO,6120501.0,1,96.0,M,5,76820210.0,1
12231,Norte,RO,4713001.0,1,140.0,M,5,76824222.0,0
12232,Norte,RO,4759899.0,1,140.0,M,5,76824222.0,0
12235,Norte,RO,6436100.0,0,53.0,F,5,76828480.0,0
12236,Sudeste,MG,8533300.0,1,233.0,M,3,38031120.0,0
12237,Sudeste,MG,6511101.0,1,140.0,F,4,38038266.0,1
12238,Sudeste,MG,2640000.0,1,140.0,F,4,38038266.0,1
12240,Sudeste,MG,4110700.0,1,244.0,M,4,38061610.0,1
12243,Sudeste,MG,7911200.0,1,244.0,M,3,38408206.0,0
12245,Sudeste,MG,6423900.0,1,69.0,F,4,38037290.0,0
12246,Sudeste,MG,6512000.0,1,69.0,F,4,38037290.0,0
12248,Norte,RO,6120501.0,1,187.0,F,6,76811512.0,1
12256,Sul,SC,4511102.0,0,131.0,M,2,89870000.0,0
12259,Sul,SC,6110801.0,1,187.0,M,5,88806776.0,1
12260,Sul,SC,6422100.0,1,53.0,F,7,88801430.0,1
12261,Sul,SC,6511101.0,1,282.0,M,4,88802250.0,1
12262,Sul,SC,6422100.0,1,53.0,M,2,88810230.0,0
12264,Sul,SC,4754701.0,1,99.0,M,2,89950000.0,0
12266,Sul,SC,4753900.0,1,140.0,F,5,89950000.0,0
12267,Sul,SC,4713001.0,1,101.0,M,2,85700000.0,0
12268,Norte,RO,6511101.0,1,92.0,M,3,76870000.0,1
12269,Norte,RO,6110801.0,0,186.0,M,3,76850000.0,1
12270,Norte,RO,6422100.0,0,53.0,M,5,76850000.0,1
12274,Norte,RO,6110801.0,1,187.0,F,4,76850000.0,1
12279,Sudeste,SP,6319400.0,0,186.0,M,5,5352050.0,0
12280,Sudeste,SP,6422100.0,0,53.0,M,6,4809070.0,0
12281,Sudeste,SP,6120501.0,0,186.0,M,4,1317001.0,1
12282,Sudeste,SP,4530703.0,0,249.0,M,3,4848000.0,0
12283,Sudeste,SP,6110801.0,1,186.0,M,3,6710540.0,1
12284,Sudeste,SP,6422100.0,1,63.0,F,5,2969060.0,0
12286,Sudeste,MG,9511800.0,1,101.0,F,2,38015500.0,0
12287,Sudeste,MG,9511800.0,1,101.0,F,2,38015500.0,0
12288,Sudeste,MG,6511101.0,1,67.0,M,7,38015110.0,0
12292,Norte,RO,2640000.0,0,96.0,M,3,76824164.0,1
12293,Norte,RO,4753900.0,0,96.0,M,3,76824164.0,0
12298,Norte,RO,6120501.0,1,279.0,M,1,76806770.0,1
12299,Sudeste,SP,4789099.0,0,126.0,F,4,1332020.0,0
12304,Centro-oeste,GO,6120501.0,1,187.0,M,2,72131805.0,1
12309,Norte,RO,3514000.0,0,185.0,M,4,76803574.0,0
12317,Nordeste,RN,6422100.0,0,54.0,F,5,59054145.0,0
12320,Nordeste,RN,9511800.0,0,101.0,F,2,59104282.0,0
12321,Nordeste,RN,4751201.0,0,101.0,F,2,59104282.0,0
12322,Nordeste,RN,6550200.0,0,284.0,F,4,59032420.0,0
12324,Sudeste,MG,3514000.0,1,185.0,M,6,38025350.0,1
12325,Sudeste,MG,6110801.0,1,186.0,F,5,36415000.0,1
12326,Sudeste,MG,3230200.0,0,108.0,F,3,36415000.0,1
12327,Sudeste,MG,6422100.0,0,53.0,M,2,36415000.0,0
12335,Norte,RO,4753900.0,1,123.0,F,7,76803742.0,0
12338,Norte,RO,6120501.0,0,279.0,M,3,76820284.0,1
12339,Norte,RO,6110801.0,1,186.0,M,2,78932000.0,1
12340,Norte,RO,6422100.0,0,54.0,M,6,76807514.0,0
12342,Norte,RO,6143400.0,1,259.0,M,3,76811214.0,0
12343,Norte,RO,6143400.0,1,186.0,M,4,76820192.0,0
12344,Norte,RO,6511101.0,0,79.0,F,7,76803734.0,0
12350,Norte,RO,6440900.0,1,53.0,F,3,76834899.0,0
12353,Norte,RO,5111100.0,1,156.0,F,2,76808218.0,0
12355,Norte,RO,6613400.0,1,54.0,F,4,76802140.0,1
12358,Norte,RO,6110801.0,1,186.0,M,2,76824094.0,1
12360,Norte,RO,6436100.0,0,55.0,M,3,76801462.0,0
12364,Norte,RO,4511102.0,0,131.0,M,2,76825308.0,0
12365,Norte,RO,5310501.0,0,182.0,F,2,76820346.0,0
12367,Norte,RO,6120501.0,0,63.0,M,5,76850000.0,1
12369,Norte,RO,4781400.0,1,98.0,F,2,76940000.0,0
12373,Norte,RO,6422100.0,0,276.0,M,5,76803660.0,1
12380,Norte,RO,5111100.0,0,276.0,F,1,76813562.0,0
12386,Norte,RO,3514000.0,0,185.0,F,1,76810545.0,0
12391,Norte,RO,4922101.0,1,276.0,F,2,76970000.0,0
12393,Norte,RO,3514000.0,0,185.0,M,2,76817001.0,0
12402,Norte,RO,3514000.0,1,185.0,F,5,76825504.0,0
12405,Norte,RO,6810201.0,0,76.0,M,2,76900000.0,0
12406,Norte,RO,3514000.0,0,185.0,F,3,76913068.0,0
12413,Nordeste,RN,2211100.0,0,99.0,M,5,59144850.0,0
12414,Nordeste,RN,6511101.0,0,96.0,M,3,59152480.0,1
12415,Nordeste,RN,4647802.0,1,106.0,M,6,59145500.0,0
12416,Nordeste,RN,4110700.0,0,276.0,M,2,59570000.0,1
12417,Nordeste,RN,4652400.0,1,101.0,M,2,59142190.0,1
12418,Nordeste,RN,4511101.0,0,66.0,F,3,59148000.0,0
12419,Nordeste,RN,6512000.0,0,66.0,F,3,59148000.0,0
12420,Nordeste,RN,6120501.0,1,187.0,F,5,59149203.0,1
12425,Nordeste,RN,4511101.0,1,131.0,F,6,59152780.0,0
12426,Nordeste,RN,4511101.0,1,131.0,F,6,59152780.0,0
12427,Nordeste,RN,4511101.0,1,131.0,F,6,59152780.0,0
12428,Nordeste,RN,2751100.0,0,92.0,F,7,59141610.0,1
12430,Sudeste,MG,4752100.0,1,101.0,M,5,35600000.0,1
12431,Sudeste,MG,7490104.0,0,63.0,F,4,35600000.0,0
12432,Sudeste,MG,6110801.0,1,186.0,M,2,35600000.0,1
12433,Sudeste,MG,6110801.0,1,186.0,F,3,35600000.0,1
12434,Sudeste,MG,5620102.0,1,246.0,F,2,38080450.0,0
12435,Sudeste,MG,5310501.0,1,182.0,M,6,38046558.0,1
12438,Nordeste,RN,2751100.0,0,92.0,F,5,59143455.0,1
12439,Nordeste,RN,6493000.0,0,57.0,F,5,59010110.0,1
12440,Nordeste,RN,4781400.0,0,54.0,M,4,59164000.0,0
12441,Nordeste,RN,4753900.0,0,102.0,M,4,59142190.0,1
12442,Nordeste,RN,6511101.0,0,102.0,M,4,59142190.0,1
12443,Nordeste,RN,4753900.0,0,101.0,F,3,59145030.0,0
12444,Sudeste,ES,3514000.0,0,185.0,M,6,29927000.0,1
12445,Sudeste,ES,4652400.0,1,101.0,F,5,29913400.0,0
12448,Sudeste,ES,8211300.0,0,103.0,F,5,29900000.0,1
12449,Sudeste,ES,4520001.0,1,250.0,M,4,29902590.0,1
12450,Sudeste,ES,2751100.0,1,93.0,M,4,29702500.0,1
12451,Sudeste,ES,4754701.0,1,93.0,M,4,29702500.0,0
12452,Sudeste,ES,4754701.0,1,101.0,F,6,29702310.0,0
12453,Sudeste,ES,2622100.0,1,101.0,F,6,29702310.0,0
12454,Sudeste,ES,2640000.0,0,139.0,F,3,29709110.0,1
12455,Sudeste,MG,6511101.0,1,101.0,M,2,38020200.0,1
12457,Sudeste,MG,4753900.0,1,92.0,F,4,38036350.0,0
12458,Sudeste,MG,2751100.0,1,92.0,F,4,38036350.0,1
12459,Sudeste,RJ,4789099.0,0,96.0,F,4,27985000.0,0
12460,Sudeste,RJ,6120501.0,1,186.0,M,7,27955230.0,1
12461,Sudeste,RJ,3514000.0,0,185.0,M,4,27966500.0,1
12463,Sudeste,RJ,4713001.0,1,96.0,F,4,27915060.0,1
12464,Sudeste,RJ,3600601.0,1,183.0,M,6,27943230.0,1
12465,Sudeste,RJ,3701100.0,1,183.0,M,6,27943230.0,0
12466,Sudeste,RJ,6110801.0,1,186.0,M,6,27900000.0,1
12467,Sudeste,MG,6422100.0,1,67.0,M,7,38015110.0,0
12470,Sudeste,MG,4652400.0,1,101.0,M,4,38050030.0,1
12471,Sudeste,SP,4713001.0,1,96.0,F,3,4763060.0,1
12472,Sudeste,SP,6423900.0,0,54.0,F,5,3524030.0,1
12473,Sudeste,SP,6436100.0,0,54.0,F,4,4370060.0,0
12474,Sudeste,SP,6436100.0,0,54.0,F,7,4208000.0,0
12475,Sudeste,SP,8220200.0,0,53.0,M,6,8470230.0,0
12477,Sudeste,MG,2759799.0,0,97.0,M,4,36415000.0,1
12479,Sudeste,RJ,6110801.0,1,186.0,F,7,23081060.0,1
